,question_id,poll_id,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,internal,url,race_id,answer,candidate_id,candidate_name,candidate_party,pct,start_date,end_date,created_at,Poll_Time,end_date_month,end_date_year
981,135884,72418,North Carolina,1361,SSRS,CNN/SSRS,297.0,SSRS,B/C,932.0,rv,rv,Live Phone,False,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,6238,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-23 00:00:00,2020-10-30 00:00:00,2020-10-31 17:56:00,7 days,10,2020
982,135884,72418,North Carolina,1361,SSRS,CNN/SSRS,297.0,SSRS,B/C,932.0,rv,rv,Live Phone,False,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,6238,Trump,13254,Donald Trump,REP,44.0,2020-10-23 00:00:00,2020-10-30 00:00:00,2020-10-31 17:56:00,7 days,10,2020
983,135884,72418,North Carolina,1361,SSRS,CNN/SSRS,297.0,SSRS,B/C,932.0,rv,rv,Live Phone,False,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,6238,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-23 00:00:00,2020-10-30 00:00:00,2020-10-31 17:56:00,7 days,10,2020
984,135884,72418,North Carolina,1361,SSRS,CNN/SSRS,297.0,SSRS,B/C,932.0,rv,rv,Live Phone,False,http://cdn.cnn.com/cnn/2020/images/10/31/rel2_nc.pdf,6238,Hawkins,14612,Howie Hawkins,GRE,1.0,2020-10-23 00:00:00,2020-10-30 00:00:00,2020-10-31 17:56:00,7 days,10,2020
987,136138,72568,District of Columbia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,483.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6218,Biden,13256,Joseph R. Biden Jr.,DEM,91.0,2020-10-18 00:00:00,2020-10-30 00:00:00,2020-11-01 18:56:00,12 days,10,2020
988,136138,72568,District of Columbia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,483.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6218,Trump,13254,Donald Trump,REP,7.0,2020-10-18 00:00:00,2020-10-30 00:00:00,2020-11-01 18:56:00,12 days,10,2020
989,136190,72568,District of Columbia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,483.0,lv,lv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6218,Biden,13256,Joseph R. Biden Jr.,DEM,93.0,2020-10-18 00:00:00,2020-10-30 00:00:00,2020-11-01 19:01:00,12 days,10,2020
990,136190,72568,District of Columbia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,483.0,lv,lv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6218,Trump,13254,Donald Trump,REP,6.0,2020-10-18 00:00:00,2020-10-30 00:00:00,2020-11-01 19:01:00,12 days,10,2020
1201,136046,72493,Michigan,317,Mitchell Research & Communications,Mitchell Research & Communications,213.0,Mitchell Research & Communications,C-,817.0,lv,lv,IVR/Text,False,https://www.realclearpolitics.com/docs/2020/Mitchell_Poll_MI_November_1_2020.pdf,6233,Biden,13256,Joseph R. Biden Jr.,DEM,52.1,2020-10-29 00:00:00,2020-10-29 00:00:00,2020-11-01 11:54:00,0 days,10,2020
1202,136046,72493,Michigan,317,Mitchell Research & Communications,Mitchell Research & Communications,213.0,Mitchell Research & Communications,C-,817.0,lv,lv,IVR/Text,False,https://www.realclearpolitics.com/docs/2020/Mitchell_Poll_MI_November_1_2020.pdf,6233,Trump,13254,Donald Trump,REP,45.0,2020-10-29 00:00:00,2020-10-29 00:00:00,2020-11-01 11:54:00,0 days,10,2020
1203,136046,72493,Michigan,317,Mitchell Research & Communications,Mitchell Research & Communications,213.0,Mitchell Research & Communications,C-,817.0,lv,lv,IVR/Text,False,https://www.realclearpolitics.com/docs/2020/Mitchell_Poll_MI_November_1_2020.pdf,6233,Jorgensen,14611,Jo Jorgensen,LIB,1.3,2020-10-29 00:00:00,2020-10-29 00:00:00,2020-11-01 11:54:00,0 days,10,2020
1204,136046,72493,Michigan,317,Mitchell Research & Communications,Mitchell Research & Communications,213.0,Mitchell Research & Communications,C-,817.0,lv,lv,IVR/Text,False,https://www.realclearpolitics.com/docs/2020/Mitchell_Poll_MI_November_1_2020.pdf,6233,Hawkins,14612,Howie Hawkins,GRE,0.6,2020-10-29 00:00:00,2020-10-29 00:00:00,2020-11-01 11:54:00,0 days,10,2020
1205,135691,72326,North Carolina,399,Rasmussen Reports/Pulse Opinion Research,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,800.0,lv,lv,IVR/Online,False,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/north_carolina_trump_48_biden_462,6238,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 12:04:00,1 days,10,2020
1206,135691,72326,North Carolina,399,Rasmussen Reports/Pulse Opinion Research,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,800.0,lv,lv,IVR/Online,False,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/north_carolina_trump_48_biden_462,6238,Trump,13254,Donald Trump,REP,48.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 12:04:00,1 days,10,2020
1211,135725,72341,Nevada,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1024.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/17CBTDAU6xkJ6jrrYOaAyTW62fAUxT0VB/view,6244,Biden,13256,Joseph R. Biden Jr.,DEM,49.4,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 17:41:00,1 days,10,2020
1212,135725,72341,Nevada,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1024.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/17CBTDAU6xkJ6jrrYOaAyTW62fAUxT0VB/view,6244,Trump,13254,Donald Trump,REP,47.1,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 17:41:00,1 days,10,2020
1213,135725,72341,Nevada,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1024.0,lv,lv,IVR/Online/Text,False,https://drive.google.com/file/d/17CBTDAU6xkJ6jrrYOaAyTW62fAUxT0VB/view,6244,Jorgensen,14611,Jo Jorgensen,LIB,1.7,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 17:41:00,1 days,10,2020
1214,135844,72399,Florida,1528,AtlasIntel,AtlasIntel,546.0,AtlasIntel,B/C,786.0,lv,lv,Online,False,https://projects.fivethirtyeight.com/polls/20201031_FL_AtlasIntel.pdf,6220,Biden,13256,Joseph R. Biden Jr.,DEM,48.6,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 08:23:00,1 days,10,2020
1215,135844,72399,Florida,1528,AtlasIntel,AtlasIntel,546.0,AtlasIntel,B/C,786.0,lv,lv,Online,False,https://projects.fivethirtyeight.com/polls/20201031_FL_AtlasIntel.pdf,6220,Trump,13254,Donald Trump,REP,48.5,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 08:23:00,1 days,10,2020
1216,135857,72404,Missouri,1056,Remington Research Group,Remington Research Group,279.0,Remington Research Group,C-,1010.0,lv,lv,Automated Phone,False,https://moscout.com/s/MOSCOUT-Statewide-General-Election-103020.pptx,6235,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 09:16:00,1 days,10,2020
1217,135857,72404,Missouri,1056,Remington Research Group,Remington Research Group,279.0,Remington Research Group,C-,1010.0,lv,lv,Automated Phone,False,https://moscout.com/s/MOSCOUT-Statewide-General-Election-103020.pptx,6235,Trump,13254,Donald Trump,REP,50.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 09:16:00,1 days,10,2020
1218,135857,72404,Missouri,1056,Remington Research Group,Remington Research Group,279.0,Remington Research Group,C-,1010.0,lv,lv,Automated Phone,False,https://moscout.com/s/MOSCOUT-Statewide-General-Election-103020.pptx,6235,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 09:16:00,1 days,10,2020
1219,135857,72404,Missouri,1056,Remington Research Group,Remington Research Group,279.0,Remington Research Group,C-,1010.0,lv,lv,Automated Phone,False,https://moscout.com/s/MOSCOUT-Statewide-General-Election-103020.pptx,6235,Hawkins,14612,Howie Hawkins,GRE,1.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 09:16:00,1 days,10,2020
1220,135860,72406,Texas,383,Public Policy Polling,Public Policy Polling,263.0,Public Policy Polling,B,775.0,v,v,IVR/Text,False,https://www.publicpolicypolling.com/wp-content/uploads/2020/10/TexasResultsOctober2020.pdf,6254,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 11:13:00,1 days,10,2020
1221,135860,72406,Texas,383,Public Policy Polling,Public Policy Polling,263.0,Public Policy Polling,B,775.0,v,v,IVR/Text,False,https://www.publicpolicypolling.com/wp-content/uploads/2020/10/TexasResultsOctober2020.pdf,6254,Trump,13254,Donald Trump,REP,48.0,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-31 11:13:00,1 days,10,2020
1224,135481,72217,Arizona,399,Rasmussen Reports/Pulse Opinion Research,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,800.0,lv,lv,IVR/Online,False,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/arizona_trump_48_biden_45,6214,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-10-29 13:29:00,2 days,10,2020
1225,135481,72217,Arizona,399,Rasmussen Reports/Pulse Opinion Research,Rasmussen Reports/Pulse Opinion Research,277.0,Rasmussen Reports/Pulse Opinion Research,C+,800.0,lv,lv,IVR/Online,False,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/arizona_trump_48_biden_45,6214,Trump,13254,Donald Trump,REP,49.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-10-29 13:29:00,2 days,10,2020
1228,135717,72335,Michigan,1554,RMG Research,RMG Research,555.0,RMG Research,B/C,800.0,lv,lv,IVR/Online/Text,False,http://politicaliq.com/2020/10/30/battleground-michigan-biden-51-trump-44/,6233,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-10-30 16:41:00,2 days,10,2020
1229,135717,72335,Michigan,1554,RMG Research,RMG Research,555.0,RMG Research,B/C,800.0,lv,lv,IVR/Online/Text,False,http://politicaliq.com/2020/10/30/battleground-michigan-biden-51-trump-44/,6233,Trump,13254,Donald Trump,REP,44.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-10-30 16:41:00,2 days,10,2020
1240,136048,72494,North Carolina,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1082.0,lv,lv,Automated Phone,False,https://drive.google.com/file/d/1d5ZSF-di5j67r28yezWLfGA23OmF9E8p/view,6238,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-11-01 11:57:00,2 days,10,2020
1241,136048,72494,North Carolina,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1082.0,lv,lv,Automated Phone,False,https://drive.google.com/file/d/1d5ZSF-di5j67r28yezWLfGA23OmF9E8p/view,6238,Trump,13254,Donald Trump,REP,49.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-11-01 11:57:00,2 days,10,2020
1242,136048,72494,North Carolina,1250,Trafalgar Group,Trafalgar Group,338.0,Trafalgar Group,C-,1082.0,lv,lv,Automated Phone,False,https://drive.google.com/file/d/1d5ZSF-di5j67r28yezWLfGA23OmF9E8p/view,6238,Jorgensen,14611,Jo Jorgensen,LIB,3.0,2020-10-27 00:00:00,2020-10-29 00:00:00,2020-11-01 11:57:00,2 days,10,2020
1245,135521,72235,Florida,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,1148.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6220,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:25:00,3 days,10,2020
1246,135521,72235,Florida,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,1148.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6220,Trump,13254,Donald Trump,REP,47.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:25:00,3 days,10,2020
1247,135522,72236,North Carolina,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,903.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6238,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:31:00,3 days,10,2020
1248,135522,72236,North Carolina,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,903.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6238,Trump,13254,Donald Trump,REP,48.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:31:00,3 days,10,2020
1249,135523,72237,Pennsylvania,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,901.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:31:00,3 days,10,2020
1250,135523,72237,Pennsylvania,1508,Harris Insights & Analytics,Harris Poll,133.0,Harris Insights & Analytics,C,901.0,lv,lv,Online,False,https://thehill.com/homenews/campaign/523477-exclusive-poll-biden-leads-in-florida-pennsylvania-and-north-carolina#.X5tNPQ_GeCQ.twitter,6249,Trump,13254,Donald Trump,REP,46.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-29 19:31:00,3 days,10,2020
1255,135894,72420,Iowa,437,Selzer & Co.,Selzer & Co.,304.0,Selzer & Co.,A+,814.0,lv,lv,Live Phone,False,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2020/10/31/election-2020-iowa-poll-president-donald-trump-leads-joe-biden/6061937002/,6223,Biden,13256,Joseph R. Biden Jr.,DEM,41.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-31 19:51:00,3 days,10,2020
1256,135894,72420,Iowa,437,Selzer & Co.,Selzer & Co.,304.0,Selzer & Co.,A+,814.0,lv,lv,Live Phone,False,https://www.desmoinesregister.com/story/news/politics/iowa-poll/2020/10/31/election-2020-iowa-poll-president-donald-trump-leads-joe-biden/6061937002/,6223,Trump,13254,Donald Trump,REP,48.0,2020-10-26 00:00:00,2020-10-29 00:00:00,2020-10-31 19:51:00,3 days,10,2020
1281,136003,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,915.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1282,136003,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,915.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Trump,13254,Donald Trump,REP,49.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1283,136003,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,915.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1284,136003,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,915.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Hawkins,14612,Howie Hawkins,GRE,0.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1285,136004,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,824.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1286,136004,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,824.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Trump,13254,Donald Trump,REP,50.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1287,136004,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,824.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Jorgensen,14611,Jo Jorgensen,LIB,1.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1288,136004,72476,Florida,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,824.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6220,Hawkins,14612,Howie Hawkins,GRE,0.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1289,136005,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,908.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1290,136005,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,908.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Trump,13254,Donald Trump,REP,45.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1291,136005,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,908.0,rv,rv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Jorgensen,14611,Jo Jorgensen,LIB,3.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1292,136006,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,810.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1293,136006,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,810.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Trump,13254,Donald Trump,REP,44.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1294,136006,72477,Pennsylvania,11,ABC News/The Washington Post,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,810.0,lv,lv,Live Phone,False,https://www.langerresearch.com/wp-content/uploads/1216a62020StateBattlegrounds-FLPA.pdf,6249,Jorgensen,14611,Jo Jorgensen,LIB,3.0,2020-10-24 00:00:00,2020-10-29 00:00:00,2020-11-01 00:14:00,5 days,10,2020
1295,136015,72400,New Mexico,402,Research & Polling Inc.,Research & Polling Inc.,280.0,Research & Polling Inc.,B+,1180.0,lv,lv,Live Phone,False,https://www.abqjournal.com/1513181/biden-comfortably-ahead-in-nm.html,6243,Biden,13256,Joseph R. Biden Jr.,DEM,54.0,2020-10-23 00:00:00,2020-10-29 00:00:00,2020-11-01 05:54:00,6 days,10,2020
1296,136015,72400,New Mexico,402,Research & Polling Inc.,Research & Polling Inc.,280.0,Research & Polling Inc.,B+,1180.0,lv,lv,Live Phone,False,https://www.abqjournal.com/1513181/biden-comfortably-ahead-in-nm.html,6243,Trump,13254,Donald Trump,REP,42.0,2020-10-23 00:00:00,2020-10-29 00:00:00,2020-11-01 05:54:00,6 days,10,2020
1297,135855,72402,Virginia,415,Roanoke College,Roanoke College,292.0,Roanoke College,B/C,802.0,lv,lv,Live Phone,False,https://www.roanoke.edu/about/news/rc_poll_politics_poll_oct31,6256,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2020-10-23 00:00:00,2020-10-29 00:00:00,2020-10-31 09:05:00,6 days,10,2020
1298,135855,72402,Virginia,415,Roanoke College,Roanoke College,292.0,Roanoke College,B/C,802.0,lv,lv,Live Phone,False,https://www.roanoke.edu/about/news/rc_poll_politics_poll_oct31,6256,Trump,13254,Donald Trump,REP,42.0,2020-10-23 00:00:00,2020-10-29 00:00:00,2020-10-31 09:05:00,6 days,10,2020
1299,135855,72402,Virginia,415,Roanoke College,Roanoke College,292.0,Roanoke College,B/C,802.0,lv,lv,Live Phone,False,https://www.roanoke.edu/about/news/rc_poll_politics_poll_oct31,6256,Jorgensen,14611,Jo Jorgensen,LIB,2.0,2020-10-23 00:00:00,2020-10-29 00:00:00,2020-10-31 09:05:00,6 days,10,2020
1306,135733,72345,Wyoming,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,394.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6261,Biden,13256,Joseph R. Biden Jr.,DEM,32.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:26:00,13 days,10,2020
1307,135733,72345,Wyoming,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,394.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6261,Trump,13254,Donald Trump,REP,66.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:26:00,13 days,10,2020
1308,135785,72345,Wyoming,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,394.0,lv,lv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6261,Biden,13256,Joseph R. Biden Jr.,DEM,33.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:30:00,13 days,10,2020
1309,135785,72345,Wyoming,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,394.0,lv,lv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6261,Trump,13254,Donald Trump,REP,66.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:30:00,13 days,10,2020
1310,135734,72346,West Virginia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,791.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6260,Biden,13256,Joseph R. Biden Jr.,DEM,32.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:26:00,13 days,10,2020
1311,135734,72346,West Virginia,1193,SurveyMonkey,SurveyMonkey,324.0,SurveyMonkey,D-,791.0,rv,rv,Online,False,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,6260,Trump,13254,Donald Trump,REP,67.0,2020-10-16 00:00:00,2020-10-29 00:00:00,2020-10-30 20:26:00,13 days,10,2020
